CODICE STS,DESCRIZIONE STS,CODICE CATALOGO,DESCRZIONE CATALOGO,GG ATTESA MEDI,MESE,ANNO
000258,DOMODOSSOLA,8913.0,Visita neurologica,19,7,2024
000258,DOMODOSSOLA,8913.0,Visita neurologica,28,8,2024
000258,DOMODOSSOLA,8913.0,Visita neurologica,10,9,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,38,1,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,44,2,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,59,3,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,60,4,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,63,5,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,14,6,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,77,7,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,79,8,2024
000258,DOMODOSSOLA,8926.0,Visita ostetrico - ginecologica,73,9,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,307,1,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,185,2,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,205,3,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,308,4,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,260,5,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,295,6,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,283,7,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,304,8,2024
000258,DOMODOSSOLA,897.01,Visita cardiologica,143,9,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,2,1,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,7,2,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,14,3,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,29,4,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,50,5,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,43,6,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,17,7,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,15,8,2024
000258,DOMODOSSOLA,897.07,Visita endocrinologica,15,9,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,15,1,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,3,2,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,3,3,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,8,4,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,7,5,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,7,6,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,1,7,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,2,8,2024
000258,DOMODOSSOLA,897.13,Visita ortopedica,4,9,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,8,1,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,22,2,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,35,3,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,50,4,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,64,5,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,85,6,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,85,7,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,85,8,2024
000258,DOMODOSSOLA,897.14,Visita otorinolaringoiatrica,78,9,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,1,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,2,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,3,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,4,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,5,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,6,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,7,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,8,2024
000258,DOMODOSSOLA,897.18,Visita urologica,1,9,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,133,1,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,156,2,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,147,3,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,148,4,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,162,5,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,169,6,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,191,7,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,162,8,2024
000258,DOMODOSSOLA,897.19,Visita dermatologica,169,9,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,112,1,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,18,2,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,128,3,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,21,4,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,141,5,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,143,6,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,142,7,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,141,8,2024
000258,DOMODOSSOLA,897.20,Visita fisiatrica,129,9,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,225,1,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,268,2,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,274,3,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,289,4,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,66,5,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,296,6,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,65,7,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,37,8,2024
000258,DOMODOSSOLA,897.21,Visita gastroenterologica,58,9,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,1,1,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,1,2,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,1,3,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,2,4,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,5,5,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,1,6,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,7,7,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,1,8,2024
000258,DOMODOSSOLA,897.22,Visita oncologica,1,9,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,307,1,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,185,2,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,205,3,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,308,4,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,260,5,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,295,6,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,283,7,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,304,8,2024
000258,DOMODOSSOLA,897.67,Visita cardiologica con ECG,143,9,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),22,1,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),22,2,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),56,3,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),106,4,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),16,5,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),114,6,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),127,7,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),120,8,2024
000258,DOMODOSSOLA,93.08.1,Elettromiografia semplice (EMG),33,9,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,22,1,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,22,2,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,56,3,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,106,4,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,16,5,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,114,6,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,127,7,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,120,8,2024
000258,DOMODOSSOLA,93.08.A,Studio elettromiografico arto superiore,33,9,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,22,1,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,22,2,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,56,3,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,106,4,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,16,5,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,114,6,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,127,7,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,120,8,2024
000258,DOMODOSSOLA,93.08.B,Studio elettromiografico arto inferiore,33,9,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,22,1,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,22,2,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,56,3,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,106,4,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,16,5,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,114,6,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,127,7,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,120,8,2024
000258,DOMODOSSOLA,93.08.C,Studio elettromiografico distretto cranico,33,9,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,55,1,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,70,2,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,62,3,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,63,4,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,66,5,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,59,6,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,84,7,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,73,8,2024
000258,DOMODOSSOLA,95.41.1,Esame audiometrico tonale,31,9,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,190,1,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,198,2,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,211,3,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,240,4,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,267,5,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,263,6,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,260,7,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,267,8,2024
000258,DOMODOSSOLA,9502.0,Visita oculistica,16,9,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,22,1,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,2,2,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,23,3,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,9,4,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,23,5,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,9,6,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,16,7,2024
000401,ISTITUTO AUXOLOGICO,87.37.1,Mammografia bilaterale, in 2 proiezioni,23,8,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,22,1,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,2,2,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,23,3,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,9,4,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,23,5,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,9,6,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,16,7,2024
000401,ISTITUTO AUXOLOGICO,87.37.2,Mammografia monolaterale, in 2 proiezioni,23,8,2024
000401,ISTITUTO AUXOLOGICO,88.01.1,Tac dell'addome superiore,30,1,2024
000401,ISTITUTO AUXOLOGICO,88.01.5,Tac dell'addome completo,30,1,2024
000401,ISTITUTO AUXOLOGICO,88.38.5,Tac del bacino e articolazioni sacro-iliache,30,1,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,16,1,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,24,2,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,24,3,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,43,4,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,21,5,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,25,6,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,29,7,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,17,8,2024
000401,ISTITUTO AUXOLOGICO,88.72.6,Ecocardiografia,24,9,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,22,1,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,39,2,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,24,3,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,18,4,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,12,5,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,36,6,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,44,7,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,36,8,2024
000401,ISTITUTO AUXOLOGICO,88.73.1,Ecografia mammaria bilaterale,18,9,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,22,1,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,39,2,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,24,3,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,18,4,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,12,5,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,36,6,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,44,7,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,36,8,2024
000401,ISTITUTO AUXOLOGICO,88.73.2,Ecografia della mammella - monolaterale,18,9,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,14,1,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,24,2,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,32,3,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,29,4,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,21,5,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,38,6,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,36,7,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,38,8,2024
000401,ISTITUTO AUXOLOGICO,88.73.5,Eco(color)doppler dei tronchi sovraortici,24,9,2024
000401,ISTITUTO AUXOLOGICO,88381.0,Tac del rachide cervicale e dello speco vertebrale,30,1,2024
000401,ISTITUTO AUXOLOGICO,88381.1,Tac del rachide dorsale e dello speco vertebrale,30,1,2024
000401,ISTITUTO AUXOLOGICO,88381.2,Tac del lombo - sacrale e dello speco vertebrale,30,1,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,22,1,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,39,2,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,24,3,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,18,4,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,12,5,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,36,6,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,44,7,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,36,8,2024
000401,ISTITUTO AUXOLOGICO,88714.0,Ecografia del collo per linfonodi,18,9,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,22,1,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,39,2,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,24,3,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,18,4,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,12,5,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,36,6,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,44,7,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,36,8,2024
000401,ISTITUTO AUXOLOGICO,88714.1,Ecografia ghiandole salivari,18,9,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,22,1,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,39,2,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,24,3,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,18,4,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,12,5,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,36,6,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,44,7,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,36,8,2024
000401,ISTITUTO AUXOLOGICO,88714.2,Ecografia tiroide - paratiroidi,18,9,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,27,1,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,21,2,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,35,3,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,18,4,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,12,5,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,35,6,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,30,7,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,7,8,2024
000401,ISTITUTO AUXOLOGICO,88741.0,Ecografia dell'addome superiore,28,9,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,27,1,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,21,2,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,35,3,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,18,4,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,12,5,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,35,6,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,30,7,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,7,8,2024
000401,ISTITUTO AUXOLOGICO,88751.0,Ecografia dell'addome inferiore,28,9,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,27,1,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,21,2,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,35,3,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,18,4,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,12,5,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,35,6,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,30,7,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,7,8,2024
000401,ISTITUTO AUXOLOGICO,88756.0,Ecografia dell'addome completo,28,9,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,14,1,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,25,2,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,32,3,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,29,4,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,36,5,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,38,6,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,36,7,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,38,8,2024
000401,ISTITUTO AUXOLOGICO,88772.0,Eco(color)dopplergrafia degli arti superiori arteriosa,24,9,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,14,1,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,25,2,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,32,3,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,29,4,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,36,5,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,38,6,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,36,7,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,38,8,2024
000401,ISTITUTO AUXOLOGICO,88772.1,Eco(color)dopplergrafia degli arti superiori venosa,24,9,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,14,1,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,25,2,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,32,3,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,29,4,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,36,5,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,38,6,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,36,7,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,38,8,2024
000401,ISTITUTO AUXOLOGICO,88772.2,Eco(color)dopplergrafia degli arti inferiori arteriosa,24,9,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,14,1,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,25,2,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,32,3,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,29,4,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,36,5,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,38,6,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,36,7,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,38,8,2024
000401,ISTITUTO AUXOLOGICO,88772.3,Eco(color)dopplergrafia degli arti inferiori venosa,24,9,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,11,1,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,8,2,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,15,3,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,15,4,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,10,5,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,11,6,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,12,7,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,8,8,2024
000401,ISTITUTO AUXOLOGICO,88911.0,RM cervello e tronco encefalico,8,9,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,106,1,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,42,2,2024
000401,ISTITUTO AUXOLOGICO,88912.0,RM cervello e tronco encefalico, senza e con contrasto,21,3,2024
