codice_regione;regione;codice_azienda_sanitaria_asl;azienda_sanitaria_ASL ;codice_struttura;denominazione_struttura;indirizzo_struttura;latitudine;longitudine;tipo_apparecchiatura;cod_classificazione_cnd;descrizione_cnd;num_apparecchiature;num_app_disponibili;caratteristiche
120;LAZIO;202;ROMA 2;023800;CENTRO DIAGNOSTICO OSTIENSE;VIA F. A. PIGAFETTA 1 - 00144 - Roma (RM);41.8703007;12.486043600000016;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;1; 
120;LAZIO;202;ROMA 2;023800;CENTRO DIAGNOSTICO OSTIENSE;VIA F. A. PIGAFETTA 1 - 00144 - Roma (RM);41.8703007;12.486043600000016;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');2;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;023800;CENTRO DIAGNOSTICO OSTIENSE;VIA F. A. PIGAFETTA 1 - 00144 - Roma (RM);41.8703007;12.486043600000016;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;2;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;023900;Medical Research;via Teodoro Mommsen 45 - 00179 - Roma (RM);41.8671233;12.5279622;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;202;ROMA 2;023900;Medical Research;via Teodoro Mommsen 45 - 00179 - Roma (RM);41.8671233;12.5279622;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;202;ROMA 2;023900;Medical Research;via Teodoro Mommsen 45 - 00179 - Roma (RM);41.8671233;12.5279622;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;023900;Medical Research;via Teodoro Mommsen 45 - 00179 - Roma (RM);41.8671233;12.5279622;PET;Z11020301;SISTEMI TC/PET;1;1; 
120;LAZIO;202;ROMA 2;023900;Medical Research;via Teodoro Mommsen 45 - 00179 - Roma (RM);41.8671233;12.5279622;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;025000;Marilab Via Caffaro 137;Via Caffaro 137 - 00154 - Roma (RM);41.8666439;12.485726;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;2;2; 
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;MMI;Z11030202;MAMMOGRAFI DIGITALI;4;3; 
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;ROB;Z12020101;SISTEMI ROBOTIZZATI PER CHIRURGIA ENDOSCOPICA;1;1; 
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;TAC;Z11030604;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;12006601;OSPEDALE S.EUGENIO;PIAZZALE DELL'UMANESIMO 10 - 00144 - Roma (RM);41.8222618;12.4716598;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;12006602;OSPEDALE CTO.A.ALESINI;VIA S.NEMESIO 21 - 00145 - Roma (RM);41.8582933;12.4869268;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;202;ROMA 2;12006602;OSPEDALE CTO.A.ALESINI;VIA S.NEMESIO 21 - 00145 - Roma (RM);41.8582933;12.4869268;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;12006602;OSPEDALE CTO.A.ALESINI;VIA S.NEMESIO 21 - 00145 - Roma (RM);41.8582933;12.4869268;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;12006602;OSPEDALE CTO.A.ALESINI;VIA S.NEMESIO 21 - 00145 - Roma (RM);41.8582933;12.4869268;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;12006602;OSPEDALE CTO.A.ALESINI;VIA S.NEMESIO 21 - 00145 - Roma (RM);41.8582933;12.4869268;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120076;MADRE GIUSEPPINA VANNINI;VIA ACQUA BULLICANTE 4 - 00177 - Roma (RM);41.89193;12.51133;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;2;2; 
120;LAZIO;202;ROMA 2;120076;MADRE GIUSEPPINA VANNINI;VIA ACQUA BULLICANTE 4 - 00177 - Roma (RM);41.89193;12.51133;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;202;ROMA 2;120076;MADRE GIUSEPPINA VANNINI;VIA ACQUA BULLICANTE 4 - 00177 - Roma (RM);41.89193;12.51133;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;120076;MADRE GIUSEPPINA VANNINI;VIA ACQUA BULLICANTE 4 - 00177 - Roma (RM);41.89193;12.51133;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120076;MADRE GIUSEPPINA VANNINI;VIA ACQUA BULLICANTE 4 - 00177 - Roma (RM);41.89193;12.51133;TAC;Z11030604;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120085;MADONNA DELLA FIDUCIA;via.c.correnti 6 - 00179 - Roma (RM);41.8731337;12.5167331;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;120132;CASA DI CURA GUARNIERI SPA;VIA TOR DE SCHIAVI 139 - 00172 - Roma (RM);41.8824777;12.5631601;GCC;Z11020105;"GAMMA CAMERE IN STAZIONE FISSA A TESTATA MULTIPLA - CON ACQUISIZIONE ""TOTAL BODY""";1;1; 
120;LAZIO;202;ROMA 2;120132;CASA DI CURA GUARNIERI SPA;VIA TOR DE SCHIAVI 139 - 00172 - Roma (RM);41.8824777;12.5631601;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;120132;CASA DI CURA GUARNIERI SPA;VIA TOR DE SCHIAVI 139 - 00172 - Roma (RM);41.8824777;12.5631601;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;120132;CASA DI CURA GUARNIERI SPA;VIA TOR DE SCHIAVI 139 - 00172 - Roma (RM);41.8824777;12.5631601;TAC;Z11030603;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120132;CASA DI CURA GUARNIERI SPA;VIA TOR DE SCHIAVI 139 - 00172 - Roma (RM);41.8824777;12.5631601;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120166;CASA DI CURA NUOVA ITOR;VIA DI PIETRALATA 162 - 00158 - Roma (RM);41.9244862;12.5424924;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;202;ROMA 2;120166;CASA DI CURA NUOVA ITOR;VIA DI PIETRALATA 162 - 00158 - Roma (RM);41.9244862;12.5424924;TAC;Z11030606;TOMOGRAFI ASSIALI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI ;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120265;ROME AMERICAN HOSPITAL;VIA EMILIO LONGONI 69 - 00155 - Roma (RM);41.89953089999999;12.6028749;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;1;1; 
120;LAZIO;202;ROMA 2;120265;ROME AMERICAN HOSPITAL;VIA EMILIO LONGONI 69 - 00155 - Roma (RM);41.89953089999999;12.6028749;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;120265;ROME AMERICAN HOSPITAL;VIA EMILIO LONGONI 69 - 00155 - Roma (RM);41.89953089999999;12.6028749;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 0.5T E INFERIORE O UGUALE A 3.0T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;120265;ROME AMERICAN HOSPITAL;VIA EMILIO LONGONI 69 - 00155 - Roma (RM);41.89953089999999;12.6028749;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120267;OSPEDALE SANDRO PERTINI;via monti tiburtini 385 - 00157 - Roma (RM);41.9213557;12.5415985;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;2;2; 
120;LAZIO;202;ROMA 2;120267;OSPEDALE SANDRO PERTINI;via monti tiburtini 385 - 00157 - Roma (RM);41.9213557;12.5415985;MMI;Z11030202;MAMMOGRAFI DIGITALI;2;2; 
120;LAZIO;202;ROMA 2;120267;OSPEDALE SANDRO PERTINI;via monti tiburtini 385 - 00157 - Roma (RM);41.9213557;12.5415985;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;120267;OSPEDALE SANDRO PERTINI;via monti tiburtini 385 - 00157 - Roma (RM);41.9213557;12.5415985;TAC;Z11030605;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 64 STRATI ED INFERIORE A 128 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120267;OSPEDALE SANDRO PERTINI;via monti tiburtini 385 - 00157 - Roma (RM);41.9213557;12.5415985;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120267;OSPEDALE SANDRO PERTINI;via monti tiburtini 385 - 00157 - Roma (RM);41.9213557;12.5415985;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120308;POLICLINICO CASILINO;via casilina 1049 - 00169 - Roma (RM);41.8679673;12.5901729;ANG;Z11030102;ANGIOGRAFI FISSI PER STUDI ANGIOGRAFICI E CARDIOLOGICI;2;2; 
120;LAZIO;202;ROMA 2;120308;POLICLINICO CASILINO;via casilina 1049 - 00169 - Roma (RM);41.8679673;12.5901729;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;120308;POLICLINICO CASILINO;via casilina 1049 - 00169 - Roma (RM);41.8679673;12.5901729;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;120308;POLICLINICO CASILINO;via casilina 1049 - 00169 - Roma (RM);41.8679673;12.5901729;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;4;4;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;120308;POLICLINICO CASILINO;via casilina 1049 - 00169 - Roma (RM);41.8679673;12.5901729;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;3;3;3 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;120308;POLICLINICO CASILINO;via casilina 1049 - 00169 - Roma (RM);41.8679673;12.5901729;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;181111;POLICLINICO CASILINO;VIA CASILINA 1049 - 00169 - Roma (RM);41.8679673;12.5901729;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;190111;CASA DELLA COMUNITA' BRESADOLA;VIA BRESADOLA 56 - 00171 - Roma (RM);41.8926834;12.561347;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;190311;CASA DELLA SALUTE ANTISTIO;VIA ANTISTIO 15 - 00174 - Roma (RM);41.8516548;12.56673330000001;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;191021;POLIAMBULATORIO CASAL BERTONE;LARGO DE DOMINICIS 6/7/8 - 00159 - Roma (RM);41.902187;12.535505300000068;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;195211;CASA DELLA COMUNITA' HUB 'CARTAGINE' D7;VIA CARTAGINE 85 - 00174 - Roma (RM);41.859727;12.5511503;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;0; 
120;LAZIO;202;ROMA 2;195311;CASA DELLA COMUNITA DI TORRENOVA;VIA TENUTA DI TORRENOVA,138 - 00133 - Roma (RM);41.8588225;12.6210227;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;614500;Unione Sanitaria Internazionale S.p.A. - ex-Pietralata srl;Via dei Durantini 360/366 - 00157 - Roma (RM);41.9195183;12.5458736;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;614700;Unione Sanitaria Internazionale S.p.A.- Ex Medical Acta S.r.l.;Viale della Serenissima n. 22 - 00177 - Roma (RM);41.8955849;12.5591722;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;620400;RA.CI.RADIODIAG.CINECITTA` SNC;P.ZZA CINECITTA` 30/C - 00174 - Roma (RM);41.8522853;12.5684232;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;620400;RA.CI.RADIODIAG.CINECITTA` SNC;P.ZZA CINECITTA` 30/C - 00174 - Roma (RM);41.8522853;12.5684232;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;620400;RA.CI.RADIODIAG.CINECITTA` SNC;P.ZZA CINECITTA` 30/C - 00174 - Roma (RM);41.8522853;12.5684232;TAC;Z11030607;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;646200;RX SONIC SRL;VIA DEI GLICINI 119/B - 00172 - Roma (RM);41.8795486;12.5699354;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;646200;RX SONIC SRL;VIA DEI GLICINI 119/B - 00172 - Roma (RM);41.8795486;12.5699354;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;647600;Unione Sanitaria Internazionale S.p.A. - ex-ProDiLab;via casilina 1838 - 00132 - Roma (RM);41.8623607;12.684193;RMN;Z11050105;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO SUPERIORE A 2T E INFERIORE O UGUALE A 4T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;650100;BIOS PREVENTION s.r.l.;viale Marx,203 - 00137 - Roma (RM);41.9373957;12.5597769;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;650500;AFFIDEA  MEDICENTER GROUP SRL;Via Tiburtina 429 - 00157 - Roma (RM);41.9086349;12.5373393;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;650500;AFFIDEA  MEDICENTER GROUP SRL;Via Tiburtina 429 - 00157 - Roma (RM);41.9086349;12.5373393;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;650500;AFFIDEA  MEDICENTER GROUP SRL;Via Tiburtina 429 - 00157 - Roma (RM);41.9086349;12.5373393;RMN;Z11050103;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO SUPERIORE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;651000;STUDIO RAD.DI C.E G.PAROLA SRL;VIA DEL FUOCO SACRO 136 - 00133 - Roma (RM);41.8657966;12.6437686;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;654000;R.M.X. Radiologia Medica  srl;Viale F.Santi 48-50 - 00155 - Roma (RM);41.9120366;12.5666487;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;655200;DIAGN. NOBILIORE SRL;VIA M. F. NOBILIORE 43 - 00175 - Roma (RM);41.85755899999999;12.5632333;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;655200;DIAGN. NOBILIORE SRL;VIA M. F. NOBILIORE 43 - 00175 - Roma (RM);41.85755899999999;12.5632333;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;655200;DIAGN. NOBILIORE SRL;VIA M. F. NOBILIORE 43 - 00175 - Roma (RM);41.85755899999999;12.5632333;TAC;Z11030606;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 128 STRATI ED INFERIORE A 256 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;658700;RADIOLOGIA VILLA CHIGI SRL;VIA DELLA TENUTA CASALOTTO 55 - 00118 - Roma (RM);41.8163238;12.6113507;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;659000;C.M.A. srl;via PRATAPORCI,52 - 00132 - Roma (RM);41.8591814;12.6845248;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;659000;C.M.A. srl;via PRATAPORCI,52 - 00132 - Roma (RM);41.8591814;12.6845248;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;1 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;659000;C.M.A. srl;via PRATAPORCI,52 - 00132 - Roma (RM);41.8591814;12.6845248;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;1 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;659400;Diagnostica Tiburtina Srl ex STUDIO RAD.DR V.GIOVINAZZO SNC;VIA C. FACCHINETTI 129 - 00159 - Roma (RM);41.9061544;12.5496284;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;659400;Diagnostica Tiburtina Srl ex STUDIO RAD.DR V.GIOVINAZZO SNC;VIA C. FACCHINETTI 129 - 00159 - Roma (RM);41.9061544;12.5496284;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;659800;STUDIO RAD. PANTARAY SRL;VIA DEI CASTANI 170 - 00171 - Roma (RM);41.8862074;12.5665348;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;660400;STUDIO RAD.CASILINO SRL;Via dei Frassini n.40 - 00172 - Roma (RM);41.8770667;12.5669646;MMI;Z11030201;MAMMOGRAFI CONVENZIONALI;1;1; 
120;LAZIO;202;ROMA 2;970002;REBIBBIA CC Femminile;Via Bartolo Longo 92 - 00156 - Roma (RM);41.9365697;12.5706789;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000178;DIAGNOSTICA NOBILIORE DONNA;VIA LUCIO PAPIRIO , 144 - 00174 - Roma (RM);41.852785;12.5597049;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000178;DIAGNOSTICA NOBILIORE DONNA;VIA LUCIO PAPIRIO , 144 - 00174 - Roma (RM);41.852785;12.5597049;RMN;Z11050102;TOMOGRAFI A MAGNETE APERTO CON INTENSITA' DI CAMPO MAGNETICO INFERIORE O UGUALE A 0.5T;1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;NA000191;NINPHEA SRL;VIA ARNALDO CERVESATO , 7 - 00159 - Roma (RM);41.9086533;12.5480786;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000231;CENTRO POLIAMBULATORIALE POLISPECIALISTICO  S.R.L.;VIA TUSCOLANA, 950 - 00174 - Roma (RM);41.86151599999999;12.5530195;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000443;REMEDICAL;VIA ASCANIO VITOZZI, 50 - 00128 - Roma (RM);41.7859656;12.4312048;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000450;CENTRO MEDICO MICHELANGELO;VIA MARIO MUSCO, 16 - 00147 - Roma (RM);41.8485391;12.4872127;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000471;BIANALISI LAZIO S.R.L.;VIA QUINTO SERTORIO, 27 - 00174 - Roma (RM);41.853528;12.5633953;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000471;BIANALISI LAZIO S.R.L.;VIA QUINTO SERTORIO, 27 - 00174 - Roma (RM);41.853528;12.5633953;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;NA000484;AGUNCO S.RL.;VIALE SACCO E VANZETTI, 78 - 00155 - Roma (RM);41.9090012;12.5677815;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000562;POLIAMBULATORIO E RADIOLOGIA EUR TORRINO S.R.L.;VIALE CITTÃÂ D'EUROPA, 638 - 00144 - Roma (RM);;;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000562;POLIAMBULATORIO E RADIOLOGIA EUR TORRINO S.R.L.;VIALE CITTÃÂ D'EUROPA, 638 - 00144 - Roma (RM);;;TAC;Z11030603;TOMOGRAFI COMPUTERIZZATI - SUPERIORE O UGUALE A 16 STRATI ED INFERIORE A 64 STRATI;1;1;0 con tavolo portapaziente bariatrico
120;LAZIO;202;ROMA 2;NA000574;CLINICAL MEDICAL CONSULTING SRL;VIA ANTONIO MARIA LORGNA, 30 - 00143 - Roma (RM);41.824278;12.5057284;MMI;Z11030202;MAMMOGRAFI DIGITALI;1;1; 
120;LAZIO;202;ROMA 2;NA000574;CLINICAL MEDICAL CONSULTING SRL;VIA ANTONIO MARIA LORGNA, 30 - 00143 - Roma (RM);41.824278;12.5057284;RMN;Z11050101;TOMOGRAFI SETTORIALI (PER ESAMI TOMOGRAFICI DELLE ESTREMITA');1;1;0 con tavolo portapaziente HIFU
120;LAZIO;202;ROMA 2;NA000574;CLINICAL MEDICAL CONSULTING SRL;VIA ANTONIO MARIA LORGNA, 30 - 00143 - Roma (RM);41.824278;12.5057284;RMN;Z11050104;TOMOGRAFI A MAGNETE CHIUSO CON INTENSITA' DI CAMPO INFERIORE O UGUALE A 2T;1;1;0 con tavolo portapaziente HIFU
